Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-03-28,35.400001525878906,36.380001068115234,35.349998474121094,36.290000915527344,46300,0,0.0
2003-03-31,36.290000915527344,36.75,35.650001525878906,35.75,89500,0,0.0
2003-04-01,35.75,36.54999923706055,35.349998474121094,36.54999923706055,155700,0,0.0
2003-04-02,36.75,37.849998474121094,36.75,36.79999923706055,47800,0,0.0
2003-04-03,36.79999923706055,37.75,36.70000076293945,37.20000076293945,39500,0,0.0
2003-04-04,37.349998474121094,37.45000076293945,36.0,36.349998474121094,41300,0,0.0
2003-04-07,36.349998474121094,37.279998779296875,36.150001525878906,36.29999923706055,64600,0,0.0
2003-04-08,36.20000076293945,36.54999923706055,36.20000076293945,36.38999938964844,49600,0,0.0
2003-04-09,36.70000076293945,36.70000076293945,36.20000076293945,36.45000076293945,51500,0,0.0
2003-04-10,36.45000076293945,36.54999923706055,36.040000915527344,36.5,41000,0,0.0
2003-04-11,36.75,37.5,36.20000076293945,36.279998779296875,39600,0,0.0
2003-04-14,36.5,37.099998474121094,36.5,36.75,38500,0,0.0
2003-04-15,36.650001525878906,36.79999923706055,36.2400016784668,36.29999923706055,29000,0,0.0
2003-04-16,36.54999923706055,36.650001525878906,35.91999816894531,36.0,39500,0,0.0
2003-04-17,36.04999923706055,36.349998474121094,35.970001220703125,36.349998474121094,24300,0,0.0
2003-04-21,36.29999923706055,36.70000076293945,35.9900016784668,36.13999938964844,127200,0,0.0
2003-04-22,36.0,37.43000030517578,36.0,37.27000045776367,148600,0,0.0
2003-04-23,37.45000076293945,38.25,37.38999938964844,38.20000076293945,104500,0,0.0
2003-04-24,38.20000076293945,38.5,38.0,38.29999923706055,80900,0,0.0
2003-04-25,38.5,38.91999816894531,37.95000076293945,38.79999923706055,87400,0,0.0
2003-04-28,38.95000076293945,38.95000076293945,38.5,38.54999923706055,49000,0,0.0
2003-04-29,38.70000076293945,39.0,38.5,38.900001525878906,145000,0,0.0
2003-04-30,45.0,48.45000076293945,44.099998474121094,46.75,995800,0,0.0
2003-05-01,47.5,47.849998474121094,46.81999969482422,47.599998474121094,478800,0,0.0
2003-05-02,47.20000076293945,49.0,47.20000076293945,48.900001525878906,222100,0,0.0
2003-05-05,50.0,50.29999923706055,48.810001373291016,49.09000015258789,245300,0,0.0
2003-05-06,49.0,49.0,48.150001525878906,48.279998779296875,196500,0,0.0
2003-05-07,48.20000076293945,48.279998779296875,47.5099983215332,47.650001525878906,95800,0,0.0
2003-05-08,47.5,47.5,46.5,47.150001525878906,84000,0,0.0
2003-05-09,47.29999923706055,47.95000076293945,47.02000045776367,47.849998474121094,115600,0,0.0
2003-05-12,47.5,48.4900016784668,47.45000076293945,48.400001525878906,109600,0,0.0
2003-05-13,48.25,48.25,47.79999923706055,48.0,137600,0,0.0
2003-05-14,48.099998474121094,48.45000076293945,47.79999923706055,48.369998931884766,67900,0,0.0
2003-05-15,48.369998931884766,49.20000076293945,48.369998931884766,48.849998474121094,95600,0,0.0
2003-05-16,48.79999923706055,50.04999923706055,48.79999923706055,50.0,250800,0,0.0
2003-05-19,50.0,50.0,48.849998474121094,48.849998474121094,177600,0,0.0
2003-05-20,48.849998474121094,55.849998474121094,48.75,54.95000076293945,793500,0,0.0
2003-05-21,54.959999084472656,56.9900016784668,53.099998474121094,56.70000076293945,635400,0,0.0
2003-05-22,59.099998474121094,60.0,56.599998474121094,58.75,537100,0,0.0
2003-05-23,58.75,59.88999938964844,58.06999969482422,58.189998626708984,297400,0,0.0
2003-05-27,58.189998626708984,58.25,57.54999923706055,57.81999969482422,313000,0,0.0
2003-05-28,57.81999969482422,59.650001525878906,57.81999969482422,59.310001373291016,272800,0,0.0
2003-05-29,59.310001373291016,59.310001373291016,57.0,58.25,392000,0,0.0
2003-05-30,58.400001525878906,59.790000915527344,58.400001525878906,59.0,197600,0,0.0
2003-06-02,59.25,59.95000076293945,58.25,58.25,193500,0,0.0
2003-06-03,57.79999923706055,58.95000076293945,57.630001068115234,58.5,78300,0,0.0
2003-06-04,58.400001525878906,59.40999984741211,58.29999923706055,59.08000183105469,62500,0,0.0
2003-06-05,59.08000183105469,61.5,58.70000076293945,61.43000030517578,374100,0,0.0
2003-06-06,61.5,62.849998474121094,61.16999816894531,62.04999923706055,260100,0,0.0
2003-06-09,61.70000076293945,61.79999923706055,57.79999923706055,58.45000076293945,173300,0,0.0
2003-06-10,58.54999923706055,59.45000076293945,57.709999084472656,59.29999923706055,197400,0,0.0
2003-06-11,59.400001525878906,59.689998626708984,58.54999923706055,58.95000076293945,124400,0,0.0
2003-06-12,59.099998474121094,59.95000076293945,59.0,59.150001525878906,200500,0,0.0
2003-06-13,59.25,59.47999954223633,58.52000045776367,59.20000076293945,102900,0,0.0
2003-06-16,59.20000076293945,59.900001525878906,58.650001525878906,59.900001525878906,81000,0,0.0
2003-06-17,60.20000076293945,60.599998474121094,59.150001525878906,59.95000076293945,93300,0,0.0
2003-06-18,59.970001220703125,59.970001220703125,58.790000915527344,59.70000076293945,89900,0,0.0
2003-06-19,59.599998474121094,59.599998474121094,55.79999923706055,57.310001373291016,239600,0,0.0
2003-06-20,57.29999923706055,57.349998474121094,56.099998474121094,56.45000076293945,122400,0,0.0
2003-06-23,56.70000076293945,56.72999954223633,54.099998474121094,55.20000076293945,187300,0,0.0
2003-06-24,55.0,55.779998779296875,53.900001525878906,55.0,235200,0,0.0
2003-06-25,54.900001525878906,55.45000076293945,54.61000061035156,55.0,80400,0,0.0
2003-06-26,55.0,57.25,55.0,56.810001373291016,111300,0,0.0
2003-06-27,57.75,57.900001525878906,55.720001220703125,56.150001525878906,103300,0,0.0
2003-06-30,55.79999923706055,56.83000183105469,55.349998474121094,55.349998474121094,406400,0,0.0
2003-07-01,55.599998474121094,56.939998626708984,55.369998931884766,56.54999923706055,233700,0,0.0
2003-07-02,56.75,58.599998474121094,56.75,58.599998474121094,173000,0,0.0
2003-07-03,58.400001525878906,59.25,58.20000076293945,59.20000076293945,116000,0,0.0
2003-07-07,59.400001525878906,60.22999954223633,59.38999938964844,60.189998626708984,178100,0,0.0
2003-07-08,60.29999923706055,60.400001525878906,59.54999923706055,60.150001525878906,162000,0,0.0
2003-07-09,60.150001525878906,60.189998626708984,59.54999923706055,59.939998626708984,75600,0,0.0
2003-07-10,59.70000076293945,59.709999084472656,57.400001525878906,58.9900016784668,129700,0,0.0
2003-07-11,58.790000915527344,58.790000915527344,57.75,57.79999923706055,70800,0,0.0
2003-07-14,57.97999954223633,58.70000076293945,57.97999954223633,58.20000076293945,72700,0,0.0
2003-07-15,58.45000076293945,59.29999923706055,58.20000076293945,58.5099983215332,109300,0,0.0
2003-07-16,58.650001525878906,58.849998474121094,57.43000030517578,57.66999816894531,113000,0,0.0
2003-07-17,57.599998474121094,58.0,56.650001525878906,56.79999923706055,137600,0,0.0
2003-07-18,58.0,61.25,58.0,61.0,200100,0,0.0
2003-07-21,61.099998474121094,62.0,60.0,61.61000061035156,236400,0,0.0
2003-07-22,61.70000076293945,61.79999923706055,60.93000030517578,61.150001525878906,149600,0,0.0
2003-07-23,61.25,61.31999969482422,60.66999816894531,61.099998474121094,47600,0,0.0
2003-07-24,61.54999923706055,61.54999923706055,60.7599983215332,61.0,65700,0,0.0
2003-07-25,61.16999816894531,62.5,61.04999923706055,62.099998474121094,99300,0,0.0
2003-07-28,57.5,57.5,53.349998474121094,55.54999923706055,713600,0,0.0
2003-07-29,55.5,56.150001525878906,54.06999969482422,55.36000061035156,276400,0,0.0
2003-07-30,55.36000061035156,56.7400016784668,55.099998474121094,56.150001525878906,99600,0,0.0
2003-07-31,56.150001525878906,56.150001525878906,55.5099983215332,56.0,119200,0,0.0
2003-08-01,55.849998474121094,55.88999938964844,55.45000076293945,55.52000045776367,87300,0,0.0
2003-08-04,56.0,56.0,54.849998474121094,54.97999954223633,219500,0,0.0
2003-08-05,54.0,54.45000076293945,53.060001373291016,53.22999954223633,245000,0,0.0
2003-08-06,53.5,53.54999923706055,51.400001525878906,52.04999923706055,290900,0,0.0
2003-08-07,52.150001525878906,53.54999923706055,51.38999938964844,53.5,214000,0,0.0
2003-08-08,53.75,53.88999938964844,52.939998626708984,53.04999923706055,98200,0,0.0
2003-08-11,53.099998474121094,53.349998474121094,52.08000183105469,52.099998474121094,143200,0,0.0
2003-08-12,52.099998474121094,52.33000183105469,51.68000030517578,52.130001068115234,73000,0,0.0
2003-08-13,52.150001525878906,52.279998779296875,51.54999923706055,51.70000076293945,136200,0,0.0
2003-08-14,51.849998474121094,51.849998474121094,51.130001068115234,51.529998779296875,98800,0,0.0
2003-08-15,51.630001068115234,51.630001068115234,51.630001068115234,51.630001068115234,3800,0,0.0
2003-08-18,51.54999923706055,53.880001068115234,51.54999923706055,52.0,78100,0,0.0
2003-08-19,52.0,52.0,51.599998474121094,51.95000076293945,61000,0,0.0
2003-08-20,51.95000076293945,52.13999938964844,51.61000061035156,51.68000030517578,33400,0,0.0
2003-08-21,51.650001525878906,51.91999816894531,51.29999923706055,51.650001525878906,84700,0,0.0
2003-08-22,51.0,51.88999938964844,51.0,51.29999923706055,181200,0,0.0
2003-08-25,51.29999923706055,51.58000183105469,50.599998474121094,50.599998474121094,78400,0,0.0
2003-08-26,50.599998474121094,51.099998474121094,50.47999954223633,50.97999954223633,55400,0,0.0
2003-08-27,51.29999923706055,51.400001525878906,50.91999816894531,50.95000076293945,44200,0,0.0
2003-08-28,51.0,51.45000076293945,50.79999923706055,51.349998474121094,62400,0,0.0
2003-08-29,51.349998474121094,51.45000076293945,50.939998626708984,51.150001525878906,48700,0,0.0
2003-09-02,51.11000061035156,51.650001525878906,51.099998474121094,51.650001525878906,109800,0,0.0
2003-09-03,51.75,53.47999954223633,51.75,52.560001373291016,171100,0,0.0
2003-09-04,52.75,53.93000030517578,52.5,53.93000030517578,72900,0,0.0
2003-09-05,54.29999923706055,54.29999923706055,51.689998626708984,52.0,88800,0,0.0
2003-09-08,52.0,53.400001525878906,51.75,52.95000076293945,49300,0,0.0
2003-09-09,52.95000076293945,53.5,52.25,52.5,52900,0,0.0
2003-09-10,52.29999923706055,52.29999923706055,51.70000076293945,51.83000183105469,144700,0,0.0
2003-09-11,52.0,52.0,51.099998474121094,51.29999923706055,64900,0,0.0
2003-09-12,51.29999923706055,51.650001525878906,50.900001525878906,51.5,248800,0,0.0
2003-09-15,51.75,51.95000076293945,51.119998931884766,51.16999816894531,45000,0,0.0
2003-09-16,51.099998474121094,51.45000076293945,50.79999923706055,51.2599983215332,167100,0,0.0
2003-09-17,51.25,51.849998474121094,51.20000076293945,51.5,97200,0,0.0
2003-09-18,51.29999923706055,51.70000076293945,51.0,51.369998931884766,151400,0,0.0
2003-09-19,51.25,51.25,51.0,51.02000045776367,46200,0,0.0
2003-09-22,51.02000045776367,51.150001525878906,50.95000076293945,51.0099983215332,116700,0,0.0
2003-09-23,51.0099983215332,51.349998474121094,51.0,51.04999923706055,105600,0,0.0
2003-09-24,51.20000076293945,51.70000076293945,50.599998474121094,51.70000076293945,548900,0,0.0
2003-09-25,51.900001525878906,51.9900016784668,51.0,51.0099983215332,146400,0,0.0
2003-09-26,51.0,51.04999923706055,50.849998474121094,51.0,213900,0,0.0
2003-09-29,51.0,51.06999969482422,48.52000045776367,51.02000045776367,280600,0,0.0
2003-09-30,51.0099983215332,51.25,50.79999923706055,51.0,315900,0,0.0
2003-10-01,51.0,51.099998474121094,50.75,51.0,159700,0,0.0
2003-10-02,51.0,51.720001220703125,50.95000076293945,51.65999984741211,80100,0,0.0
2003-10-03,51.75,52.900001525878906,51.72999954223633,52.150001525878906,140300,0,0.0
2003-10-06,52.0,52.0,51.400001525878906,51.400001525878906,32600,0,0.0
2003-10-07,51.29999923706055,52.849998474121094,51.04999923706055,52.099998474121094,70500,0,0.0
2003-10-08,52.349998474121094,52.95000076293945,52.29999923706055,52.4900016784668,81300,0,0.0
2003-10-09,52.70000076293945,53.099998474121094,52.29999923706055,52.83000183105469,106900,0,0.0
2003-10-10,52.83000183105469,54.2599983215332,52.630001068115234,53.599998474121094,130400,0,0.0
2003-10-13,53.61000061035156,53.75,53.20000076293945,53.25,80500,0,0.0
2003-10-14,53.2599983215332,53.45000076293945,53.20000076293945,53.400001525878906,28000,0,0.0
2003-10-15,53.5,53.650001525878906,52.7599983215332,52.849998474121094,57500,0,0.0
2003-10-16,52.45000076293945,52.599998474121094,52.400001525878906,52.41999816894531,32800,0,0.0
2003-10-17,52.5,52.650001525878906,51.54999923706055,52.08000183105469,49600,0,0.0
2003-10-20,52.0,52.099998474121094,51.349998474121094,51.5,45800,0,0.0
2003-10-21,51.400001525878906,52.099998474121094,51.0,51.95000076293945,40400,0,0.0
2003-10-22,51.79999923706055,51.79999923706055,51.04999923706055,51.189998626708984,65800,0,0.0
2003-10-23,51.099998474121094,51.29999923706055,51.0,51.099998474121094,50300,0,0.0
2003-10-24,51.099998474121094,51.20000076293945,50.95000076293945,51.0099983215332,59400,0,0.0
2003-10-27,51.099998474121094,51.56999969482422,51.099998474121094,51.54999923706055,55600,0,0.0
2003-10-28,51.54999923706055,52.56999969482422,51.540000915527344,51.54999923706055,59900,0,0.0
2003-10-29,51.650001525878906,51.75,51.5,51.7400016784668,91100,0,0.0
2003-10-30,51.900001525878906,52.70000076293945,51.900001525878906,52.04999923706055,71100,0,0.0
2003-10-31,52.099998474121094,52.400001525878906,51.95000076293945,52.25,41000,0,0.0
2003-11-03,52.0,52.9900016784668,51.90999984741211,52.95000076293945,46900,0,0.0
2003-11-04,52.95000076293945,53.88999938964844,52.79999923706055,53.150001525878906,65200,0,0.0
2003-11-05,53.29999923706055,53.75,53.18000030517578,53.47999954223633,90500,0,0.0
2003-11-06,53.599998474121094,54.4900016784668,53.599998474121094,54.41999816894531,115300,0,0.0
2003-11-07,52.0,52.900001525878906,51.0,52.33000183105469,204900,0,0.0
2003-11-10,52.29999923706055,52.29999923706055,50.900001525878906,50.900001525878906,120300,0,0.0
2003-11-11,50.5,51.29999923706055,50.099998474121094,51.29999923706055,129500,0,0.0
2003-11-12,51.29999923706055,51.47999954223633,51.0,51.150001525878906,34300,0,0.0
2003-11-13,51.150001525878906,53.099998474121094,51.150001525878906,52.95000076293945,78700,0,0.0
2003-11-14,53.0,53.04999923706055,52.08000183105469,52.08000183105469,29800,0,0.0
2003-11-17,51.5,51.72999954223633,51.400001525878906,51.5,78900,0,0.0
2003-11-18,51.25,51.369998931884766,50.959999084472656,51.0,112700,0,0.0
2003-11-19,51.150001525878906,51.25,51.029998779296875,51.189998626708984,74100,0,0.0
2003-11-20,51.099998474121094,51.29999923706055,51.08000183105469,51.130001068115234,66400,0,0.0
2003-11-21,51.25,51.400001525878906,51.04999923706055,51.279998779296875,52600,0,0.0
2003-11-24,51.29999923706055,51.400001525878906,51.099998474121094,51.25,99100,0,0.0
2003-11-25,51.20000076293945,51.209999084472656,50.9900016784668,51.0099983215332,112200,0,0.0
2003-11-26,51.0099983215332,51.5,51.0099983215332,51.279998779296875,33000,0,0.0
2003-11-28,51.20000076293945,51.380001068115234,51.20000076293945,51.25,27200,0,0.0
2003-12-01,51.25,51.970001220703125,51.25,51.849998474121094,81200,0,0.0
2003-12-02,51.849998474121094,52.150001525878906,51.5099983215332,51.54999923706055,40000,0,0.0
2003-12-03,51.54999923706055,51.54999923706055,50.9900016784668,51.0,94400,0,0.0
2003-12-04,51.0,51.150001525878906,51.0,51.0,58800,0,0.0
2003-12-05,51.099998474121094,51.20000076293945,50.9900016784668,51.0099983215332,66700,0,0.0
2003-12-08,51.18000030517578,51.20000076293945,50.9900016784668,51.040000915527344,106900,0,0.0
2003-12-09,51.02000045776367,51.099998474121094,51.0,51.0,86700,0,0.0
2003-12-10,51.0,51.099998474121094,50.959999084472656,51.0,135400,0,0.0
2003-12-11,51.0,51.18000030517578,51.0,51.08000183105469,42000,0,0.0
2003-12-12,51.02000045776367,51.09000015258789,51.0,51.029998779296875,70500,0,0.0
2003-12-15,51.029998779296875,51.54999923706055,51.02000045776367,51.130001068115234,40900,0,0.0
2003-12-16,51.25,51.25,50.91999816894531,50.91999816894531,85000,0,0.0
2003-12-17,50.79999923706055,50.849998474121094,48.810001373291016,49.099998474121094,561900,0,0.0
2003-12-18,49.099998474121094,49.439998626708984,49.099998474121094,49.31999969482422,180600,0,0.0
2003-12-19,49.20000076293945,49.599998474121094,49.099998474121094,49.470001220703125,71600,0,0.0
2003-12-22,49.29999923706055,49.70000076293945,49.29999923706055,49.630001068115234,84700,0,0.0
2003-12-23,49.599998474121094,50.150001525878906,49.599998474121094,49.779998779296875,60800,0,0.0
2003-12-24,63.0,65.0,58.66999816894531,59.81999969482422,2619300,0,0.0
2003-12-26,62.75,62.75,61.04999923706055,62.150001525878906,1075600,0,0.0
2003-12-29,62.4900016784668,62.5,59.65999984741211,59.779998779296875,999500,0,0.0
2003-12-30,59.79999923706055,60.290000915527344,58.349998474121094,58.4900016784668,425100,0,0.0
2003-12-31,58.400001525878906,58.599998474121094,57.61000061035156,57.66999816894531,267000,0,0.0
2004-01-02,57.5,59.290000915527344,56.5,58.40999984741211,200600,0,0.0
2004-01-05,58.25,58.5,57.40999984741211,58.25,207400,0,0.0
2004-01-06,58.5,58.5,57.84000015258789,58.099998474121094,152400,0,0.0
2004-01-07,58.099998474121094,59.5,58.099998474121094,58.790000915527344,152700,0,0.0
2004-01-08,58.849998474121094,59.02000045776367,58.279998779296875,58.45000076293945,89400,0,0.0
2004-01-09,58.400001525878906,60.709999084472656,58.20000076293945,58.7599983215332,200700,0,0.0
2004-01-12,58.70000076293945,58.7400016784668,57.40999984741211,57.75,99100,0,0.0
2004-01-13,58.0,58.560001373291016,57.75,58.099998474121094,72200,0,0.0
2004-01-14,57.9900016784668,58.20000076293945,56.83000183105469,57.0,177700,0,0.0
2004-01-15,56.849998474121094,57.70000076293945,56.400001525878906,56.599998474121094,109600,0,0.0
2004-01-16,56.5,57.02000045776367,55.7400016784668,55.95000076293945,176600,0,0.0
2004-01-20,56.0,56.150001525878906,54.619998931884766,54.619998931884766,222400,0,0.0
2004-01-21,54.5,55.29999923706055,54.5,55.0,210800,0,0.0
2004-01-22,54.849998474121094,55.22999954223633,54.290000915527344,54.599998474121094,123600,0,0.0
2004-01-23,54.75,54.97999954223633,54.709999084472656,54.79999923706055,154700,0,0.0
2004-01-26,54.849998474121094,55.20000076293945,54.81999969482422,55.150001525878906,257300,0,0.0
2004-01-27,55.5,56.20000076293945,55.5,55.939998626708984,104600,0,0.0
2004-01-28,56.0,56.099998474121094,54.5,54.5,63100,0,0.0
2004-01-29,54.349998474121094,54.45000076293945,53.61000061035156,54.099998474121094,85400,0,0.0
2004-01-30,54.25,54.29999923706055,53.939998626708984,54.04999923706055,41200,0,0.0
2004-02-02,54.0,54.25,53.75,54.04999923706055,64100,0,0.0
2004-02-03,54.099998474121094,54.849998474121094,53.900001525878906,53.900001525878906,50200,0,0.0
2004-02-04,53.75,53.9900016784668,53.43000030517578,53.75,41700,0,0.0
2004-02-05,54.0,54.150001525878906,53.79999923706055,53.81999969482422,54400,0,0.0
2004-02-06,53.95000076293945,54.06999969482422,53.599998474121094,53.619998931884766,29400,0,0.0
2004-02-09,53.81999969482422,54.849998474121094,53.81999969482422,54.70000076293945,36000,0,0.0
2004-02-10,54.79999923706055,55.04999923706055,54.7400016784668,54.95000076293945,110700,0,0.0
2004-02-11,55.0,55.25,54.599998474121094,55.150001525878906,98800,0,0.0
2004-02-12,54.95000076293945,55.41999816894531,54.95000076293945,55.04999923706055,94200,0,0.0
2004-02-13,55.04999923706055,55.04999923706055,52.849998474121094,53.529998779296875,244000,0,0.0
2004-02-17,53.75,53.75,51.91999816894531,52.5,195300,0,0.0
2004-02-18,52.599998474121094,52.88999938964844,52.27000045776367,52.54999923706055,70300,0,0.0
2004-02-19,52.95000076293945,53.13999938964844,52.560001373291016,52.849998474121094,88200,0,0.0
2004-02-20,52.75,52.79999923706055,52.04999923706055,52.06999969482422,77400,0,0.0
2004-02-23,52.27000045776367,52.349998474121094,51.95000076293945,52.349998474121094,44700,0,0.0
2004-02-24,52.45000076293945,52.45000076293945,51.72999954223633,51.810001373291016,67200,0,0.0
2004-02-25,51.90999984741211,52.36000061035156,51.90999984741211,52.349998474121094,78300,0,0.0
2004-02-26,52.5,52.540000915527344,52.2599983215332,52.2599983215332,27900,0,0.0
2004-02-27,52.2599983215332,52.2599983215332,52.08000183105469,52.099998474121094,73600,0,0.0
2004-03-01,52.08000183105469,53.15999984741211,52.08000183105469,53.099998474121094,175300,0,0.0
2004-03-02,53.25,54.04999923706055,53.04999923706055,54.029998779296875,74500,0,0.0
2004-03-03,54.5,55.54999923706055,54.06999969482422,55.220001220703125,160600,0,0.0
2004-03-04,55.29999923706055,58.08000183105469,55.15999984741211,57.709999084472656,316100,0,0.0
2004-03-05,57.709999084472656,58.900001525878906,57.189998626708984,57.939998626708984,155300,0,0.0
2004-03-08,58.099998474121094,58.45000076293945,57.900001525878906,58.04999923706055,144400,0,0.0
2004-03-09,57.900001525878906,58.5,57.31999969482422,57.70000076293945,93400,0,0.0
2004-03-10,57.79999923706055,58.5,57.220001220703125,57.22999954223633,73800,0,0.0
2004-03-11,57.400001525878906,57.400001525878906,56.529998779296875,56.61000061035156,40400,0,0.0
2004-03-12,56.5,57.04999923706055,56.0,57.04999923706055,62900,0,0.0
2004-03-15,57.20000076293945,57.20000076293945,55.84000015258789,57.0099983215332,45500,0,0.0
2004-03-16,57.099998474121094,57.349998474121094,56.40999984741211,56.5,245000,0,0.0
2004-03-17,56.5,56.5,55.540000915527344,56.150001525878906,112600,0,0.0
2004-03-18,55.900001525878906,57.630001068115234,55.650001525878906,57.04999923706055,277900,0,0.0
2004-03-19,58.0,59.400001525878906,57.79999923706055,57.959999084472656,468500,0,0.0
2004-03-22,57.5,57.59000015258789,55.77000045776367,56.27000045776367,243300,0,0.0
2004-03-23,56.209999084472656,57.0,55.93000030517578,56.0099983215332,95500,0,0.0
2004-03-24,56.20000076293945,56.599998474121094,55.540000915527344,55.75,91700,0,0.0
2004-03-25,56.0,56.099998474121094,55.529998779296875,55.54999923706055,35400,0,0.0
2004-03-26,55.70000076293945,55.70000076293945,55.040000915527344,55.11000061035156,57200,0,0.0
2004-03-29,55.40999984741211,56.380001068115234,55.34000015258789,55.540000915527344,40300,0,0.0
2004-03-30,55.70000076293945,56.400001525878906,55.70000076293945,56.25,45900,0,0.0
2004-03-31,56.29999923706055,56.599998474121094,56.0,56.369998931884766,103100,0,0.0
2004-04-01,56.38999938964844,56.400001525878906,56.0,56.209999084472656,81400,0,0.0
2004-04-02,56.400001525878906,56.95000076293945,56.099998474121094,56.95000076293945,74700,0,0.0
2004-04-05,57.0,58.720001220703125,57.0,57.97999954223633,52300,0,0.0
2004-04-06,58.18000030517578,58.61000061035156,57.54999923706055,58.310001373291016,68500,0,0.0
2004-04-07,58.61000061035156,59.04999923706055,57.79999923706055,58.220001220703125,117500,0,0.0
2004-04-08,58.220001220703125,59.04999923706055,58.0,58.77000045776367,102700,0,0.0
2004-04-12,58.77000045776367,59.2599983215332,58.45000076293945,58.88999938964844,51500,0,0.0
2004-04-13,58.900001525878906,59.189998626708984,57.97999954223633,58.060001373291016,79900,0,0.0
2004-04-14,58.2400016784668,58.2400016784668,57.79999923706055,58.08000183105469,95900,0,0.0
2004-04-15,58.09000015258789,58.66999816894531,57.83000183105469,58.38999938964844,87400,0,0.0
2004-04-16,58.189998626708984,58.4900016784668,57.77000045776367,58.099998474121094,72500,0,0.0
2004-04-19,58.5,60.0,58.5,60.0,128400,0,0.0
2004-04-20,60.0,60.439998626708984,59.349998474121094,59.40999984741211,96700,0,0.0
2004-04-21,59.75,60.880001068115234,59.75,60.150001525878906,80000,0,0.0
2004-04-22,60.29999923706055,61.33000183105469,60.119998931884766,61.0099983215332,80200,0,0.0
2004-04-23,61.20000076293945,62.47999954223633,60.79999923706055,61.900001525878906,151800,0,0.0
2004-04-26,61.900001525878906,62.29999923706055,58.70000076293945,59.619998931884766,162700,0,0.0
2004-04-27,59.81999969482422,60.13999938964844,58.810001373291016,59.70000076293945,44300,0,0.0
2004-04-28,59.650001525878906,59.650001525878906,58.79999923706055,59.0,39500,0,0.0
2004-04-29,59.099998474121094,59.099998474121094,57.91999816894531,58.79999923706055,39600,0,0.0
2004-04-30,58.849998474121094,59.400001525878906,58.29999923706055,58.599998474121094,70200,0,0.0
2004-05-03,58.75,59.0,58.470001220703125,58.529998779296875,56500,0,0.0
2004-05-04,58.630001068115234,58.630001068115234,57.959999084472656,58.290000915527344,81900,0,0.0
2004-05-05,58.0099983215332,58.25,57.91999816894531,57.9900016784668,95700,0,0.0
2004-05-06,58.0,58.0099983215332,57.349998474121094,58.0099983215332,50000,0,0.0
2004-05-07,58.25,58.25,56.93000030517578,57.349998474121094,58100,0,0.0
2004-05-10,56.349998474121094,57.040000915527344,56.099998474121094,56.27000045776367,79200,0,0.0
2004-05-11,55.5,56.599998474121094,55.5,56.2599983215332,23000,0,0.0
2004-05-12,55.959999084472656,57.0099983215332,55.20000076293945,57.0099983215332,58800,0,0.0
2004-05-13,57.25,57.25,56.7400016784668,56.75,63900,0,0.0
2004-05-14,56.900001525878906,57.25,56.75,57.130001068115234,52200,0,0.0
2004-05-17,56.79999923706055,56.810001373291016,55.95000076293945,56.45000076293945,37100,0,0.0
2004-05-18,56.400001525878906,56.86000061035156,56.0,56.310001373291016,32500,0,0.0
2004-05-19,56.310001373291016,56.70000076293945,55.34000015258789,56.0099983215332,59800,0,0.0
2004-05-20,55.9900016784668,56.5,55.9900016784668,56.27000045776367,23900,0,0.0
2004-05-21,56.20000076293945,57.0,56.08000183105469,56.150001525878906,22700,0,0.0
2004-05-24,56.20000076293945,56.630001068115234,56.20000076293945,56.349998474121094,43200,0,0.0
2004-05-25,56.36000061035156,56.83000183105469,55.95000076293945,56.310001373291016,113300,0,0.0
2004-05-26,56.310001373291016,56.540000915527344,56.08000183105469,56.400001525878906,133200,0,0.0
2004-05-27,56.400001525878906,56.560001373291016,56.27000045776367,56.310001373291016,78200,0,0.0
2004-05-28,56.31999969482422,56.36000061035156,55.7599983215332,56.119998931884766,39300,0,0.0
2004-06-01,56.0,56.779998779296875,55.880001068115234,56.720001220703125,101100,0,0.0
2004-06-02,57.099998474121094,58.560001373291016,57.0,58.20000076293945,97400,0,0.0
2004-06-03,58.189998626708984,58.75,57.779998779296875,58.29999923706055,82600,0,0.0
2004-06-04,58.349998474121094,60.0,58.349998474121094,59.16999816894531,123200,0,0.0
2004-06-07,58.79999923706055,59.599998474121094,58.75,59.36000061035156,73100,0,0.0
2004-06-08,59.400001525878906,59.5,59.060001373291016,59.34000015258789,118800,0,0.0
2004-06-09,59.29999923706055,59.29999923706055,58.970001220703125,59.2400016784668,93400,0,0.0
2004-06-10,59.2400016784668,59.2400016784668,58.060001373291016,58.380001068115234,72400,0,0.0
2004-06-14,58.20000076293945,58.20000076293945,57.599998474121094,57.970001220703125,77800,0,0.0
2004-06-15,57.970001220703125,58.04999923706055,57.869998931884766,57.970001220703125,197800,0,0.0
2004-06-16,57.79999923706055,58.150001525878906,57.79999923706055,57.95000076293945,81200,0,0.0
2004-06-17,57.75,58.099998474121094,57.529998779296875,57.869998931884766,48800,0,0.0
2004-06-18,57.869998931884766,58.150001525878906,57.849998474121094,57.900001525878906,83200,0,0.0
2004-06-21,57.93000030517578,57.939998626708984,57.13999938964844,57.290000915527344,61100,0,0.0
2004-06-22,57.29999923706055,57.400001525878906,56.65999984741211,57.25,141900,0,0.0
2004-06-23,57.0,57.13999938964844,56.79999923706055,56.79999923706055,142900,0,0.0
2004-06-24,56.849998474121094,56.849998474121094,54.77000045776367,55.75,198000,0,0.0
